# Grouping of all relevant ligands found in the BioLiP database as of June 28, 2017
# The 4 nucleic acids entries ("NUCACID_") include: NUCDNA, NUCDNAB, NUCRNA, NUCRNAB
# The 2 DNA entries ("DNA_") include: NUCDNA, NUCDNAB
# The 2 RNA entries ("RNA_") include: NUCRNA, NUCRNAB
# All 204 ion entries ("ION_") were extracted from wwPDB's Chemical Component Dictionary (http://www.wwpdb.org/data/ccd),
#  accessed August 9, 2016
# All 8307 drug entries ("DRUGLIKE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to drug SMILES strings obtained from DrugBank (http://www.drugbank.ca/), accessed August 9, 2016
# All 1301 metabolite entries ("METABOLITE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to *endogenous metabolite* SMILES strings obtained from the Human Metabolome Database
#  (http://www.hmdb.ca/system/downloads/current/hmdb_metabolites.zip), accessed October 19, 2016
#group_name	original_ligand_mmCIF_identifier
DRUGLIKE_	MAW
DRUGLIKE_	MAX
DRUGLIKE_	MAY
DRUGLIKE_	MB0
DRUGLIKE_	MB9
DRUGLIKE_	MBA
DRUGLIKE_	MBB
DRUGLIKE_	MBD
DRUGLIKE_	MBF
DRUGLIKE_	MBG
DRUGLIKE_	MBN
DRUGLIKE_	MBO
DRUGLIKE_	MBP
DRUGLIKE_	MBQ
DRUGLIKE_	MBR
DRUGLIKE_	MBS
DRUGLIKE_	MBT
DRUGLIKE_	MBV
DRUGLIKE_	MC1
DRUGLIKE_	MC3
DRUGLIKE_	MC5
DRUGLIKE_	MC9
DRUGLIKE_	MCA
DRUGLIKE_	MCD
DRUGLIKE_	MCG
DRUGLIKE_	MCI
DRUGLIKE_	MCL
DRUGLIKE_	MCM
DRUGLIKE_	MCN
DRUGLIKE_	MCO
DRUGLIKE_	MCP
DRUGLIKE_	MCS
DRUGLIKE_	MCT
DRUGLIKE_	MCU
DRUGLIKE_	MCY
DRUGLIKE_	MCZ
DRUGLIKE_	MD0
DRUGLIKE_	MD2
DRUGLIKE_	MD7
DRUGLIKE_	MDA
DRUGLIKE_	MDC
DRUGLIKE_	MDD
DRUGLIKE_	MDE
DRUGLIKE_	MDF
DRUGLIKE_	MDG
DRUGLIKE_	MDH
DRUGLIKE_	MDM
DRUGLIKE_	MDN
DRUGLIKE_	MDQ
DRUGLIKE_	MDR
DRUGLIKE_	MDS
DRUGLIKE_	MDU
DRUGLIKE_	MDW
DRUGLIKE_	MDX
DRUGLIKE_	MDY
DRUGLIKE_	ME1
DRUGLIKE_	ME2
DRUGLIKE_	ME3
DRUGLIKE_	ME5
DRUGLIKE_	ME6
DRUGLIKE_	MEC
DRUGLIKE_	MED
DRUGLIKE_	MEG
DRUGLIKE_	MEI
DRUGLIKE_	MEM
DRUGLIKE_	MEP
DRUGLIKE_	MEQ
DRUGLIKE_	MES
DRUGLIKE_	MET
DRUGLIKE_	MEV
DRUGLIKE_	MEZ
DRUGLIKE_	MF2
DRUGLIKE_	MF3
DRUGLIKE_	MFA
DRUGLIKE_	MFB
DRUGLIKE_	MFC
DRUGLIKE_	MFD
DRUGLIKE_	MFG
DRUGLIKE_	MFK
DRUGLIKE_	MFM
DRUGLIKE_	MFR
DRUGLIKE_	MFT
DRUGLIKE_	MFU
DRUGLIKE_	MFW
DRUGLIKE_	MFX
DRUGLIKE_	MG
DRUGLIKE_	MG1
DRUGLIKE_	MG7
DRUGLIKE_	MG8
DRUGLIKE_	MGA
DRUGLIKE_	MGC
DRUGLIKE_	MGE
DRUGLIKE_	MGG
DRUGLIKE_	MGI
DRUGLIKE_	MGL
DRUGLIKE_	MGM
DRUGLIKE_	MGN
DRUGLIKE_	MGP
DRUGLIKE_	MGQ
DRUGLIKE_	MGR
DRUGLIKE_	MGT
DRUGLIKE_	MGY
DRUGLIKE_	MH0
DRUGLIKE_	MH1
DRUGLIKE_	MHA
DRUGLIKE_	MHB
DRUGLIKE_	MHC
DRUGLIKE_	MHH
DRUGLIKE_	MHM
DRUGLIKE_	MHN
DRUGLIKE_	MHO
DRUGLIKE_	MHR
DRUGLIKE_	MHZ
DRUGLIKE_	MI1
DRUGLIKE_	MI2
DRUGLIKE_	MI4
DRUGLIKE_	MIA
DRUGLIKE_	MIB
DRUGLIKE_	MIC
DRUGLIKE_	MIG
DRUGLIKE_	MII
DRUGLIKE_	MIL
DRUGLIKE_	MIM
DRUGLIKE_	MIN
DRUGLIKE_	MIP
DRUGLIKE_	MIR
DRUGLIKE_	MIS
DRUGLIKE_	MIT
DRUGLIKE_	MIX
DRUGLIKE_	MIY
DRUGLIKE_	MJI
DRUGLIKE_	MJZ
DRUGLIKE_	MK0
DRUGLIKE_	MK1
DRUGLIKE_	MK8
DRUGLIKE_	MKC
DRUGLIKE_	MKD
DRUGLIKE_	ML1
DRUGLIKE_	ML2
DRUGLIKE_	MLA
DRUGLIKE_	MLB
DRUGLIKE_	MLC
DRUGLIKE_	MLD
DRUGLIKE_	MLE
DRUGLIKE_	MLG
DRUGLIKE_	MLI
DRUGLIKE_	MLM
DRUGLIKE_	MLN
DRUGLIKE_	MLP
DRUGLIKE_	MLR
DRUGLIKE_	MLT
DRUGLIKE_	MLU
DRUGLIKE_	MLY
DRUGLIKE_	MLZ
DRUGLIKE_	MM1
DRUGLIKE_	MM2
DRUGLIKE_	MM3
DRUGLIKE_	MM5
DRUGLIKE_	MMA
DRUGLIKE_	MMF
DRUGLIKE_	MMG
DRUGLIKE_	MMI
DRUGLIKE_	MMN
DRUGLIKE_	MMO
DRUGLIKE_	MMQ
DRUGLIKE_	MMR
DRUGLIKE_	MMZ
DRUGLIKE_	MN
DRUGLIKE_	MN0
DRUGLIKE_	MN2
DRUGLIKE_	MN3
DRUGLIKE_	MN5
DRUGLIKE_	MN6
DRUGLIKE_	MN8
DRUGLIKE_	MN9
DRUGLIKE_	MNA
DRUGLIKE_	MNB
DRUGLIKE_	MNC
DRUGLIKE_	MNN
DRUGLIKE_	MNP
DRUGLIKE_	MNS
DRUGLIKE_	MNT
DRUGLIKE_	MNU
DRUGLIKE_	MNX
DRUGLIKE_	MNY
DRUGLIKE_	MO1
DRUGLIKE_	MO2
DRUGLIKE_	MO3
DRUGLIKE_	MO4
DRUGLIKE_	MO5
DRUGLIKE_	MO6
DRUGLIKE_	MO7
DRUGLIKE_	MO8
DRUGLIKE_	MO9
DRUGLIKE_	MOA
DRUGLIKE_	MOB
DRUGLIKE_	MOE
DRUGLIKE_	MOG
DRUGLIKE_	MOI
DRUGLIKE_	MOJ
DRUGLIKE_	MOL
DRUGLIKE_	MON
DRUGLIKE_	MOP
DRUGLIKE_	MOS
DRUGLIKE_	MOT
DRUGLIKE_	MOX
DRUGLIKE_	MOY
DRUGLIKE_	MP1
DRUGLIKE_	MP2
DRUGLIKE_	MP3
DRUGLIKE_	MP4
DRUGLIKE_	MP8
DRUGLIKE_	MPA
DRUGLIKE_	MPC
DRUGLIKE_	MPD
DRUGLIKE_	MPE
DRUGLIKE_	MPG
DRUGLIKE_	MPH
DRUGLIKE_	MPJ
DRUGLIKE_	MPL
DRUGLIKE_	MPO
DRUGLIKE_	MPP
DRUGLIKE_	MPS
DRUGLIKE_	MPU
DRUGLIKE_	MPX
DRUGLIKE_	MPZ
DRUGLIKE_	MQ0
DRUGLIKE_	MQ1
DRUGLIKE_	MQ7
DRUGLIKE_	MQ8
DRUGLIKE_	MQ9
DRUGLIKE_	MQA
DRUGLIKE_	MQD
DRUGLIKE_	MQU
DRUGLIKE_	MR2
DRUGLIKE_	MR4
DRUGLIKE_	MR5
DRUGLIKE_	MR6
DRUGLIKE_	MR8
DRUGLIKE_	MRA
DRUGLIKE_	MRC
DRUGLIKE_	MRD
DRUGLIKE_	MRE
DRUGLIKE_	MRI
DRUGLIKE_	MRK
DRUGLIKE_	MRP
DRUGLIKE_	MRR
DRUGLIKE_	MRS
DRUGLIKE_	MRV
DRUGLIKE_	MRX
DRUGLIKE_	MRY
DRUGLIKE_	MS1
DRUGLIKE_	MS2
DRUGLIKE_	MS3
DRUGLIKE_	MSB
DRUGLIKE_	MSD
DRUGLIKE_	MSF
DRUGLIKE_	MSI
DRUGLIKE_	MSO
DRUGLIKE_	MSP
DRUGLIKE_	MSQ
DRUGLIKE_	MSR
DRUGLIKE_	MSS
DRUGLIKE_	MST
DRUGLIKE_	MT1
DRUGLIKE_	MT2
DRUGLIKE_	MT7
DRUGLIKE_	MTA
DRUGLIKE_	MTB
DRUGLIKE_	MTD
DRUGLIKE_	MTE
DRUGLIKE_	MTG
DRUGLIKE_	MTH
DRUGLIKE_	MTI
DRUGLIKE_	MTK
DRUGLIKE_	MTL
DRUGLIKE_	MTM
DRUGLIKE_	MTP
DRUGLIKE_	MTR
DRUGLIKE_	MTS
DRUGLIKE_	MTT
DRUGLIKE_	MTU
DRUGLIKE_	MTW
DRUGLIKE_	MTX
DRUGLIKE_	MTY
DRUGLIKE_	MTZ
DRUGLIKE_	MUA
DRUGLIKE_	MUB
DRUGLIKE_	MUF
DRUGLIKE_	MUG
DRUGLIKE_	MUH
DRUGLIKE_	MUP
DRUGLIKE_	MUS
DRUGLIKE_	MUV
DRUGLIKE_	MVB
DRUGLIKE_	MVD
DRUGLIKE_	MVL
DRUGLIKE_	MW1
DRUGLIKE_	MW2
DRUGLIKE_	MW3
DRUGLIKE_	MX1
DRUGLIKE_	MX7
DRUGLIKE_	MXA
DRUGLIKE_	MXD
DRUGLIKE_	MXE
DRUGLIKE_	MXL
DRUGLIKE_	MXM
DRUGLIKE_	MXN
DRUGLIKE_	MXP
DRUGLIKE_	MXT
DRUGLIKE_	MXX
DRUGLIKE_	MXY
DRUGLIKE_	MXZ
DRUGLIKE_	MY1
DRUGLIKE_	MY3
DRUGLIKE_	MYA
DRUGLIKE_	MYC
DRUGLIKE_	MYE
DRUGLIKE_	MYF
DRUGLIKE_	MYG
DRUGLIKE_	MYP
DRUGLIKE_	MYQ
DRUGLIKE_	MYR
DRUGLIKE_	MYT
DRUGLIKE_	MYU
DRUGLIKE_	MYX
DRUGLIKE_	MYY
DRUGLIKE_	MYZ
DRUGLIKE_	MZM
DRUGLIKE_	N
DRUGLIKE_	N01
DRUGLIKE_	N1C
DRUGLIKE_	N1H
DRUGLIKE_	N1T
DRUGLIKE_	N20
DRUGLIKE_	N22
DRUGLIKE_	N23
DRUGLIKE_	N24
DRUGLIKE_	N2G
DRUGLIKE_	N2M
DRUGLIKE_	N2O
DRUGLIKE_	N2P
DRUGLIKE_	N2T
DRUGLIKE_	N30
DRUGLIKE_	N33
DRUGLIKE_	N3P
DRUGLIKE_	N3T
DRUGLIKE_	N41
DRUGLIKE_	N4D
DRUGLIKE_	N4E
DRUGLIKE_	N4T
DRUGLIKE_	N5A
DRUGLIKE_	N5B
DRUGLIKE_	N5F
DRUGLIKE_	N5I
DRUGLIKE_	N5O
DRUGLIKE_	N5T
DRUGLIKE_	N69
DRUGLIKE_	N6G
DRUGLIKE_	N6L
DRUGLIKE_	N76
DRUGLIKE_	N7H
DRUGLIKE_	N7I
DRUGLIKE_	N7P
DRUGLIKE_	N81
DRUGLIKE_	N8E
DRUGLIKE_	N8P
DRUGLIKE_	N8V
DRUGLIKE_	N9H
DRUGLIKE_	N9S
DRUGLIKE_	NA0
DRUGLIKE_	NA1
DRUGLIKE_	NA4
DRUGLIKE_	NA7
DRUGLIKE_	NA8
DRUGLIKE_	NAA
DRUGLIKE_	NAB
DRUGLIKE_	NAC
DRUGLIKE_	NAD
DRUGLIKE_	NAE
DRUGLIKE_	NAF
DRUGLIKE_	NAG
DRUGLIKE_	NAH
DRUGLIKE_	NAI
DRUGLIKE_	NAJ
DRUGLIKE_	NAK
DRUGLIKE_	NAL
DRUGLIKE_	NAM
DRUGLIKE_	NAN
DRUGLIKE_	NAP
DRUGLIKE_	NAQ
DRUGLIKE_	NAR
DRUGLIKE_	NAS
DRUGLIKE_	NAT
DRUGLIKE_	NAV
DRUGLIKE_	NAX
DRUGLIKE_	NB1
DRUGLIKE_	NB8
DRUGLIKE_	NBB
DRUGLIKE_	NBC
DRUGLIKE_	NBF
DRUGLIKE_	NBG
DRUGLIKE_	NBL
DRUGLIKE_	NBN
DRUGLIKE_	NBO
DRUGLIKE_	NBP
DRUGLIKE_	NBQ
DRUGLIKE_	NBS
DRUGLIKE_	NBV
DRUGLIKE_	NBX
DRUGLIKE_	NC
DRUGLIKE_	NC1
DRUGLIKE_	NC2
DRUGLIKE_	NC3
DRUGLIKE_	NC4
DRUGLIKE_	NC6
DRUGLIKE_	NC7
DRUGLIKE_	NCA
DRUGLIKE_	NCB
DRUGLIKE_	NCC
DRUGLIKE_	NCD
DRUGLIKE_	NCF
DRUGLIKE_	NCM
DRUGLIKE_	NCN
DRUGLIKE_	NCO
DRUGLIKE_	NCP
DRUGLIKE_	NCR
DRUGLIKE_	NCT
DRUGLIKE_	NCW
DRUGLIKE_	NCZ
DRUGLIKE_	ND3
DRUGLIKE_	NDA
DRUGLIKE_	NDC
DRUGLIKE_	NDD
DRUGLIKE_	NDE
DRUGLIKE_	NDF
DRUGLIKE_	NDG
DRUGLIKE_	NDH
DRUGLIKE_	NDP
DRUGLIKE_	NDR
DRUGLIKE_	NDS
DRUGLIKE_	NDT
DRUGLIKE_	NDV
DRUGLIKE_	NE2
DRUGLIKE_	NE6
DRUGLIKE_	NE8
DRUGLIKE_	NEA
DRUGLIKE_	NEC
DRUGLIKE_	NED
DRUGLIKE_	NEI
DRUGLIKE_	NEM
DRUGLIKE_	NEN
DRUGLIKE_	NEO
DRUGLIKE_	NEQ
DRUGLIKE_	NER
DRUGLIKE_	NES
DRUGLIKE_	NET
DRUGLIKE_	NEU
DRUGLIKE_	NEV
DRUGLIKE_	NEW
DRUGLIKE_	NEZ
DRUGLIKE_	NF2
DRUGLIKE_	NFA
DRUGLIKE_	NFF
DRUGLIKE_	NFG
DRUGLIKE_	NFH
DRUGLIKE_	NFL
DRUGLIKE_	NFN
DRUGLIKE_	NFR
DRUGLIKE_	NFS
DRUGLIKE_	NFT
DRUGLIKE_	NFU
DRUGLIKE_	NFV
DRUGLIKE_	NFX
DRUGLIKE_	NFZ
DRUGLIKE_	NG6
DRUGLIKE_	NGA
DRUGLIKE_	NGB
DRUGLIKE_	NGC
DRUGLIKE_	NGE
DRUGLIKE_	NGH
DRUGLIKE_	NGK
DRUGLIKE_	NGL
DRUGLIKE_	NGR
DRUGLIKE_	NGS
DRUGLIKE_	NGT
DRUGLIKE_	NGV
DRUGLIKE_	NGY
DRUGLIKE_	NGZ
DRUGLIKE_	NH1
DRUGLIKE_	NHB
DRUGLIKE_	NHE
DRUGLIKE_	NHL
DRUGLIKE_	NHM
DRUGLIKE_	NHO
DRUGLIKE_	NHQ
DRUGLIKE_	NHR
DRUGLIKE_	NHS
DRUGLIKE_	NHV
DRUGLIKE_	NHW
DRUGLIKE_	NHX
DRUGLIKE_	NHY
DRUGLIKE_	NI1
DRUGLIKE_	NI2
DRUGLIKE_	NI3
DRUGLIKE_	NID
DRUGLIKE_	NIK
DRUGLIKE_	NIL
DRUGLIKE_	NIM
DRUGLIKE_	NIN
DRUGLIKE_	NIO
DRUGLIKE_	NIP
DRUGLIKE_	NIU
DRUGLIKE_	NIV
DRUGLIKE_	NIX
DRUGLIKE_	NIY
DRUGLIKE_	NIZ
DRUGLIKE_	NJP
DRUGLIKE_	NKN
DRUGLIKE_	NKO
DRUGLIKE_	NLA
DRUGLIKE_	NLC
DRUGLIKE_	NLE
DRUGLIKE_	NLG
DRUGLIKE_	NLH
DRUGLIKE_	NLN
DRUGLIKE_	NLP
DRUGLIKE_	NLQ
DRUGLIKE_	NLT
DRUGLIKE_	NLX
DRUGLIKE_	NM1
DRUGLIKE_	NM6
DRUGLIKE_	NM9
DRUGLIKE_	NMA
DRUGLIKE_	NMB
DRUGLIKE_	NMD
DRUGLIKE_	NME
DRUGLIKE_	NMG
DRUGLIKE_	NMH
DRUGLIKE_	NMM
DRUGLIKE_	NMN
DRUGLIKE_	NMO
DRUGLIKE_	NMP
DRUGLIKE_	NMQ
DRUGLIKE_	NMX
DRUGLIKE_	NMY
DRUGLIKE_	NN1
DRUGLIKE_	NN2
DRUGLIKE_	NN3
DRUGLIKE_	NN4
DRUGLIKE_	NNB
DRUGLIKE_	NNC
DRUGLIKE_	NND
DRUGLIKE_	NNH
DRUGLIKE_	NNI
DRUGLIKE_	NNN
DRUGLIKE_	NNS
DRUGLIKE_	NO
DRUGLIKE_	NOA
DRUGLIKE_	NOD
DRUGLIKE_	NOE
DRUGLIKE_	NOG
DRUGLIKE_	NOH
DRUGLIKE_	NOJ
DRUGLIKE_	NOM
DRUGLIKE_	NON
DRUGLIKE_	NOP
DRUGLIKE_	NOQ
DRUGLIKE_	NOR
DRUGLIKE_	NOV
DRUGLIKE_	NOX
DRUGLIKE_	NP
DRUGLIKE_	NP1
DRUGLIKE_	NP2
DRUGLIKE_	NP4
DRUGLIKE_	NP5
DRUGLIKE_	NP6
DRUGLIKE_	NPA
DRUGLIKE_	NPB
DRUGLIKE_	NPC
DRUGLIKE_	NPE
DRUGLIKE_	NPF
DRUGLIKE_	NPG
DRUGLIKE_	NPH
DRUGLIKE_	NPI
DRUGLIKE_	NPJ
DRUGLIKE_	NPN
DRUGLIKE_	NPO
DRUGLIKE_	NPR
DRUGLIKE_	NPS
DRUGLIKE_	NPU
DRUGLIKE_	NPV
DRUGLIKE_	NPW
DRUGLIKE_	NPX
DRUGLIKE_	NPZ
DRUGLIKE_	NR2
DRUGLIKE_	NRG
DRUGLIKE_	NRO
DRUGLIKE_	NRU
DRUGLIKE_	NS3
DRUGLIKE_	NS6
DRUGLIKE_	NS7
DRUGLIKE_	NSB
DRUGLIKE_	NSC
DRUGLIKE_	NSD
DRUGLIKE_	NSP
DRUGLIKE_	NSS
DRUGLIKE_	NST
DRUGLIKE_	NT1
DRUGLIKE_	NT2
DRUGLIKE_	NTA
DRUGLIKE_	NTD
DRUGLIKE_	NTE
DRUGLIKE_	NTH
DRUGLIKE_	NTI
DRUGLIKE_	NTM
DRUGLIKE_	NTO
DRUGLIKE_	NTP
DRUGLIKE_	NTS
DRUGLIKE_	NTU
DRUGLIKE_	NTY
DRUGLIKE_	NTZ
DRUGLIKE_	NU1
DRUGLIKE_	NU5
DRUGLIKE_	NUF
DRUGLIKE_	NUP
DRUGLIKE_	NUT
DRUGLIKE_	NVA
DRUGLIKE_	NVC
DRUGLIKE_	NVP
DRUGLIKE_	NVZ
DRUGLIKE_	NW1
DRUGLIKE_	NXC
DRUGLIKE_	NXX
DRUGLIKE_	NYC
DRUGLIKE_	NYL
DRUGLIKE_	NYM
DRUGLIKE_	NYT
DRUGLIKE_	NZH
DRUGLIKE_	NZO
DRUGLIKE_	NZQ
DRUGLIKE_	O16
DRUGLIKE_	O1C
DRUGLIKE_	O2
DRUGLIKE_	O2C
DRUGLIKE_	O2G
DRUGLIKE_	O2V
DRUGLIKE_	O2W
DRUGLIKE_	O4B
DRUGLIKE_	O4M
DRUGLIKE_	O7E
DRUGLIKE_	O7M
DRUGLIKE_	O80
DRUGLIKE_	O82
DRUGLIKE_	O83
DRUGLIKE_	OA1
DRUGLIKE_	OA2
DRUGLIKE_	OA3
DRUGLIKE_	OA4
DRUGLIKE_	OA5
DRUGLIKE_	OAA
DRUGLIKE_	OAC
DRUGLIKE_	OAD
DRUGLIKE_	OAE
DRUGLIKE_	OAH
DRUGLIKE_	OAI
DRUGLIKE_	OAL
DRUGLIKE_	OAN
DRUGLIKE_	OAQ
DRUGLIKE_	OAS
DRUGLIKE_	OBA
DRUGLIKE_	OBE
DRUGLIKE_	OBN
DRUGLIKE_	OBP
DRUGLIKE_	OC1
DRUGLIKE_	OC2
DRUGLIKE_	OC3
DRUGLIKE_	OC4
DRUGLIKE_	OC5
DRUGLIKE_	OC6
DRUGLIKE_	OC7
DRUGLIKE_	OC8
DRUGLIKE_	OC9
DRUGLIKE_	OCA
DRUGLIKE_	OCB
DRUGLIKE_	OCC
DRUGLIKE_	OCE
DRUGLIKE_	OCH
DRUGLIKE_	OCL
DRUGLIKE_	OCM
DRUGLIKE_	OCN
DRUGLIKE_	OCO
DRUGLIKE_	OCS
DRUGLIKE_	OCY
DRUGLIKE_	ODD
DRUGLIKE_	ODE
DRUGLIKE_	ODI
DRUGLIKE_	ODP
DRUGLIKE_	ODT
DRUGLIKE_	OEC
DRUGLIKE_	OER
DRUGLIKE_	OES
DRUGLIKE_	OEV
DRUGLIKE_	OEX
DRUGLIKE_	OF1
DRUGLIKE_	OF3
DRUGLIKE_	OFF
DRUGLIKE_	OFL
DRUGLIKE_	OGN
DRUGLIKE_	OHA
DRUGLIKE_	OHB
DRUGLIKE_	OHE
DRUGLIKE_	OHH
DRUGLIKE_	OHM
DRUGLIKE_	OHN
DRUGLIKE_	OHT
DRUGLIKE_	OHU
DRUGLIKE_	OI7
DRUGLIKE_	OIC
DRUGLIKE_	OIN
DRUGLIKE_	OIP
DRUGLIKE_	OIR
DRUGLIKE_	OIS
DRUGLIKE_	OKA
DRUGLIKE_	OLA
DRUGLIKE_	OLI
DRUGLIKE_	OLM
DRUGLIKE_	OLN
DRUGLIKE_	OLO
DRUGLIKE_	OLP
DRUGLIKE_	OLU
DRUGLIKE_	OMA
DRUGLIKE_	OMC
DRUGLIKE_	OMD
DRUGLIKE_	OMG
DRUGLIKE_	OMH
DRUGLIKE_	OMN
DRUGLIKE_	OMO
DRUGLIKE_	OMP
DRUGLIKE_	OMR
DRUGLIKE_	OMT
DRUGLIKE_	OMU
DRUGLIKE_	ONA
DRUGLIKE_	ONL
DRUGLIKE_	ONP
DRUGLIKE_	OOA
DRUGLIKE_	OOB
DRUGLIKE_	OPA
DRUGLIKE_	OPB
DRUGLIKE_	OPC
DRUGLIKE_	OPD
DRUGLIKE_	OPG
DRUGLIKE_	OPI
DRUGLIKE_	OPM
DRUGLIKE_	OPP
DRUGLIKE_	OPS
DRUGLIKE_	OQR
DRUGLIKE_	OR5
DRUGLIKE_	ORD
DRUGLIKE_	ORE
DRUGLIKE_	ORN
DRUGLIKE_	ORO
DRUGLIKE_	ORP
DRUGLIKE_	ORX
DRUGLIKE_	OS1
DRUGLIKE_	OSB
DRUGLIKE_	OSE
DRUGLIKE_	OSF
DRUGLIKE_	OSP
DRUGLIKE_	OSS
DRUGLIKE_	OST
DRUGLIKE_	OSU
DRUGLIKE_	OTA
DRUGLIKE_	OTC
DRUGLIKE_	OTE
DRUGLIKE_	OTP
DRUGLIKE_	OUT
DRUGLIKE_	OVA
DRUGLIKE_	OVE
DRUGLIKE_	OWL
DRUGLIKE_	OX1
DRUGLIKE_	OX2
DRUGLIKE_	OX3
DRUGLIKE_	OX4
DRUGLIKE_	OX5
DRUGLIKE_	OX6
DRUGLIKE_	OX7
DRUGLIKE_	OXA
DRUGLIKE_	OXD
DRUGLIKE_	OXE
DRUGLIKE_	OXK
DRUGLIKE_	OXL
DRUGLIKE_	OXM
DRUGLIKE_	OXN
DRUGLIKE_	OXP
DRUGLIKE_	OXQ
DRUGLIKE_	OXR
DRUGLIKE_	OXS
DRUGLIKE_	OXX
DRUGLIKE_	OXY
DRUGLIKE_	OXZ
DRUGLIKE_	OYA
DRUGLIKE_	OYL
DRUGLIKE_	OZ2
DRUGLIKE_	P01
DRUGLIKE_	P04
DRUGLIKE_	P06
DRUGLIKE_	P0A
DRUGLIKE_	P0E
DRUGLIKE_	P0H
DRUGLIKE_	P0P
DRUGLIKE_	P10
DRUGLIKE_	P15
DRUGLIKE_	P16
DRUGLIKE_	P17
DRUGLIKE_	P19
DRUGLIKE_	P1B
DRUGLIKE_	P1C
DRUGLIKE_	P1D
DRUGLIKE_	P1E
DRUGLIKE_	P1G
DRUGLIKE_	P1L
DRUGLIKE_	P1O
DRUGLIKE_	P1T
DRUGLIKE_	P1Z
DRUGLIKE_	P21
DRUGLIKE_	P22
DRUGLIKE_	P23
DRUGLIKE_	P25
DRUGLIKE_	P27
DRUGLIKE_	P28
DRUGLIKE_	P29
DRUGLIKE_	P2C
DRUGLIKE_	P2E
DRUGLIKE_	P2G
DRUGLIKE_	P2K
DRUGLIKE_	P2N
DRUGLIKE_	P2P
DRUGLIKE_	P2T
DRUGLIKE_	P2U
DRUGLIKE_	P2Y
DRUGLIKE_	P2Z
DRUGLIKE_	P32
DRUGLIKE_	P33
DRUGLIKE_	P34
DRUGLIKE_	P37
DRUGLIKE_	P3A
DRUGLIKE_	P3G
DRUGLIKE_	P3M
DRUGLIKE_	P3Y
DRUGLIKE_	P40
DRUGLIKE_	P41
DRUGLIKE_	P44
DRUGLIKE_	P45
DRUGLIKE_	P49
DRUGLIKE_	P4A
DRUGLIKE_	P4G
DRUGLIKE_	P4O
DRUGLIKE_	P4T
DRUGLIKE_	P55
DRUGLIKE_	P5A
DRUGLIKE_	P5B
DRUGLIKE_	P5C
DRUGLIKE_	P5P
DRUGLIKE_	P5S
DRUGLIKE_	P63
DRUGLIKE_	P6F
DRUGLIKE_	P6G
DRUGLIKE_	P6L
DRUGLIKE_	P6P
DRUGLIKE_	P6T
DRUGLIKE_	P77
DRUGLIKE_	P83
DRUGLIKE_	P89
DRUGLIKE_	P90
DRUGLIKE_	P91
DRUGLIKE_	P9A
DRUGLIKE_	P9C
DRUGLIKE_	P9G
DRUGLIKE_	PA1
DRUGLIKE_	PA4
DRUGLIKE_	PA5
DRUGLIKE_	PA6
DRUGLIKE_	PA7
DRUGLIKE_	PA8
DRUGLIKE_	PA9
DRUGLIKE_	PAB
DRUGLIKE_	PAC
DRUGLIKE_	PAD
DRUGLIKE_	PAE
DRUGLIKE_	PAF
DRUGLIKE_	PAG
DRUGLIKE_	PAH
DRUGLIKE_	PAI
DRUGLIKE_	PAJ
DRUGLIKE_	PAL
DRUGLIKE_	PAM
DRUGLIKE_	PAN
DRUGLIKE_	PAO
DRUGLIKE_	PAP
DRUGLIKE_	PAQ
DRUGLIKE_	PAR
DRUGLIKE_	PAS
DRUGLIKE_	PAU
DRUGLIKE_	PAV
DRUGLIKE_	PAW
DRUGLIKE_	PAX
DRUGLIKE_	PAY
DRUGLIKE_	PB
DRUGLIKE_	PB1
DRUGLIKE_	PB2
DRUGLIKE_	PB3
DRUGLIKE_	PB4
DRUGLIKE_	PB5
DRUGLIKE_	PBA
DRUGLIKE_	PBB
DRUGLIKE_	PBC
DRUGLIKE_	PBE
DRUGLIKE_	PBF
DRUGLIKE_	PBG
DRUGLIKE_	PBI
DRUGLIKE_	PBK
DRUGLIKE_	PBL
DRUGLIKE_	PBN
DRUGLIKE_	PBR
DRUGLIKE_	PBT
DRUGLIKE_	PC
DRUGLIKE_	PC0
DRUGLIKE_	PC1
DRUGLIKE_	PC2
DRUGLIKE_	PC3
DRUGLIKE_	PC5
DRUGLIKE_	PC6
DRUGLIKE_	PC7
DRUGLIKE_	PC8
DRUGLIKE_	PC9
DRUGLIKE_	PCA
DRUGLIKE_	PCB
DRUGLIKE_	PCC
DRUGLIKE_	PCD
DRUGLIKE_	PCF
DRUGLIKE_	PCG
DRUGLIKE_	PCK
DRUGLIKE_	PCM
DRUGLIKE_	PCN
DRUGLIKE_	PCO
DRUGLIKE_	PCP
DRUGLIKE_	PCQ
DRUGLIKE_	PCR
DRUGLIKE_	PCS
DRUGLIKE_	PCW
DRUGLIKE_	PCX
DRUGLIKE_	PCZ
DRUGLIKE_	PD7
DRUGLIKE_	PD8
DRUGLIKE_	PDA
DRUGLIKE_	PDC
DRUGLIKE_	PDD
DRUGLIKE_	PDE
DRUGLIKE_	PDG
DRUGLIKE_	PDH
DRUGLIKE_	PDL
DRUGLIKE_	PDM
DRUGLIKE_	PDO
DRUGLIKE_	PDU
DRUGLIKE_	PDX
